2.185504023403627150e-01,3.385094303126966464e-01,6.346644335899456202e-01,4.416897267632491353e-02,2.175093215698954419e-01
2.323201664082107099e-01,5.631846737767861599e-01,6.276048591950194044e-01,3.984985207812643399e-02,3.097944761028749716e-01
2.220561157644505013e-01,8.304680688015042556e-02,5.600322579554353197e-01,5.700705652240189991e-02,4.184785071879716378e-01
3.036986908621365222e-01,2.626078205931053899e-02,5.381240574427430534e-01,5.425904572883580301e-02,4.608047057452777651e-01
3.558522820895715366e-01,3.202269358169640423e-02,8.438994813996176791e-01,2.536682157007422861e-02,5.630556916681184187e-02
1.735146771162835999e-01,4.003420041451586919e-01,6.667258444615755675e-01,3.149338837769702359e-02,2.561250979984256437e-01
1.677203591663180282e-01,1.837191681448169245e-02,6.239204645625402446e-01,4.847795621074307837e-02,2.125124583037398818e-01
2.481263138508770227e-01,6.537632275498043155e-01,6.488945190187362932e-01,3.862743215325424584e-02,2.886285667672323640e-01
2.101319415231388543e-01,2.676788322462786418e-02,5.566616813445890433e-01,6.017174187542247144e-02,4.328319997964183430e-01
1.720537495751274515e-01,1.869563326299605865e-02,5.415374873965035363e-01,6.541767411507290464e-02,3.369410156121406263e-01
1.379355700754997527e-01,4.589716833310455435e-01,5.758870872966805887e-01,5.569366252019199853e-02,2.931673032790464983e-01
1.489218801051781504e-01,9.871696751704954753e-01,5.679661172866121710e-01,6.035633838729892453e-02,2.932260393965991918e-01
2.175175051012717131e-01,2.662326882584975518e-02,8.069687214661924735e-01,1.156007089258070594e-02,2.045756853545692699e-01
1.869409807903840148e-01,9.080614125506967227e-01,5.426524103001542088e-01,6.894310819875870688e-02,3.733148167961203301e-01
1.214396484487118011e-01,3.431665281874785034e-02,7.603999558615039955e-01,2.915066453165271465e-02,1.214429793647757716e-01
1.401921044000825345e-01,9.217429433954065221e-01,5.127976439378868490e-01,9.406227525178938176e-02,4.162943460743654400e-01
1.358822988133616405e-01,2.947289003318592782e-02,7.762941514957574229e-01,1.944805898091455515e-02,1.251248435322175612e-01
1.965451186523389238e-01,9.956859931770274397e-01,7.899973350655109527e-01,2.485006465194378178e-02,1.140929321991492051e-01
2.312912435616869822e-01,7.001878456192989209e-02,5.680866849098290539e-01,4.932291283171372220e-02,3.461450479126862989e-01
2.580047824956698821e-01,3.677071058253157387e-01,5.780145622003608485e-01,5.046923468659418599e-02,3.297745883290519320e-01
2.113382435908496282e-01,4.424458290442204733e-01,5.597774756195506018e-01,5.916801087598755338e-02,3.463920793169463774e-01
1.924084199946796692e-01,1.959283100920105880e-01,8.317976890462126516e-01,2.096347121749647657e-02,1.648321651468994120e-01
2.139902474368161056e-01,2.771105728827925052e-01,8.228355082289311451e-01,1.857620812589561715e-02,1.292497905648712364e-01
2.412780809794676795e-01,2.086439694569336700e-01,8.026512347396353997e-01,2.412714227464355515e-02,1.200912905211888315e-01
1.935531387328507935e-01,4.706779707686159497e-02,5.615151904440205399e-01,5.834771587525433567e-02,2.570357658458455319e-01
1.423793006600067024e-01,1.268419298007184004e-01,7.212548408702360581e-01,2.806717160616600815e-02,1.996127377036706063e-01
2.113555943865493836e-01,5.868741834972776017e-01,5.829460164512764164e-01,4.867981031992929530e-02,3.013458202156924504e-01
1.361410249943030282e-01,4.674703541538671736e-02,8.218268903402566883e-01,2.257598482427680686e-02,1.071302234974854661e-01
1.903758270472987457e-01,9.456679037397870413e-01,6.723935830774854239e-01,3.520214775804335339e-02,2.452781979186045014e-01
1.550754583534148523e-01,7.048395184110683998e-02,5.543718946666150726e-01,6.350609757639957831e-02,3.236682277376262684e-01
9.699706931434584622e-02,6.084337434029232217e-01,6.633415339239517872e-01,3.309175458504073214e-02,2.764250436028684033e-01
1.994743769862833971e-01,5.125052912149102857e-02,7.078759939914672783e-01,3.109450235500876847e-02,1.809320610213694669e-01
2.076091897653037643e-01,2.392216831436248803e-01,5.745590573816550251e-01,5.634879463938856359e-02,3.280864632661463220e-01
2.526229063375740047e-01,1.878616370060884055e-01,6.408192348569627939e-01,4.103788291688940937e-02,2.691264415553192846e-01
2.729045166387428223e-01,2.322372246895298975e-02,8.476001722575058350e-01,7.375684660131491543e-03,8.620402085844283691e-02
2.323002645289331536e-01,1.215673575321261080e-01,7.033305373538786265e-01,3.135915147613033138e-02,2.575927073548971435e-01
6.630647918617793568e-02,9.975800037354161098e-01,5.949837803634551170e-01,4.583246313986955034e-02,3.373463341004043770e-01
1.635540709869364173e-01,4.300387829451635113e-02,7.314796974711582633e-01,3.291937672431577422e-02,1.734519019323216282e-01
3.314608420633599617e-01,1.974022030121702631e-02,8.546988297542840174e-01,8.385251049164564596e-03,1.956760322439290711e-01
2.340330388341944623e-01,7.327328997634176000e-01,7.551602993571274736e-01,2.452903026787689456e-02,2.104064015390602060e-01
2.043722799660699918e-01,8.072916916289376577e-01,5.817436866625409486e-01,5.441219426211962862e-02,2.617557249331512459e-01
1.125240752807997180e-01,3.848777733973287596e-01,6.707910263819223395e-01,3.724103549487902537e-02,1.960984852316807192e-01
2.179671852843837465e-01,3.306930624687798304e-02,8.410595788236172599e-01,1.541910016495118274e-02,1.491807508598103071e-01
2.035453800211137199e-01,1.393184484766752662e-01,7.477946990042874109e-01,2.499461283047752641e-02,1.593060869292073634e-01
1.529593312163054497e-01,7.219172218839324806e-01,7.855205098172596268e-01,2.366354638753269402e-02,2.029470248226322160e-01
1.098128066574516615e-01,8.465347525410187313e-01,6.591949975752007251e-01,3.407229474481046627e-02,2.469641727278571453e-01
1.368690802833664177e-01,3.185293651839034013e-01,6.119863118517178124e-01,3.708686672128858053e-02,3.424156046972758327e-01
1.637926652037315356e-01,9.831837950848332230e-01,6.324790165599812886e-01,4.075134713592568070e-02,3.423557482698725840e-01
1.751509803750912475e-01,2.645895448492579516e-01,7.256069810551584176e-01,3.171973856789211954e-02,2.168940336800646018e-01
7.340551348598237102e-02,3.625464380641266748e-01,6.368192552756349878e-01,4.356557707492085540e-02,2.342464069778832370e-01
1.297179902517271999e-01,6.443808985952312884e-01,5.885510255614201380e-01,4.808359292611723984e-02,3.404821617488386631e-01
2.135271098874339246e-01,7.742785695385625555e-01,8.599456741615194577e-01,2.006279339091942768e-02,8.109181560259445809e-02
2.201899041603370133e-01,2.273532031130082176e-01,7.759949716451538526e-01,2.879511723239258636e-02,1.417585780710109988e-01
1.828711908550730014e-01,9.924211845261505793e-01,5.728778941812923131e-01,5.699581598356248668e-02,3.506544807549695220e-01
2.303368038591430134e-01,2.520832888423228946e-01,6.525092709677571268e-01,3.415672193094576592e-02,2.727964327154268620e-01
1.428211142189535765e-01,7.270062629255797937e-01,5.875194898230587937e-01,5.437423375211943716e-02,3.177021215723428438e-01
1.967877398946727696e-01,3.547319534010188180e-01,5.251868535149142314e-01,7.365964489999068943e-02,4.327820793519868703e-01
1.730193189278823596e-01,9.961218759189403027e-01,6.696622563199252642e-01,3.661680833849131206e-02,2.897357172635963707e-01
1.574746952710605052e-01,4.120970859729713442e-01,5.550846826722988236e-01,6.088695958768119976e-02,4.034767728148858090e-01
1.679341812890793040e-01,9.232170785131081914e-01,5.722082461565716205e-01,4.971387254995353333e-02,3.750576931115334189e-01
1.949983084184921944e-01,8.426715302227931748e-01,6.780254086031064498e-01,3.936800365824885684e-02,2.320738200999402367e-01
2.271855067911225934e-01,4.087139767082782482e-01,9.248923162314578450e-01,1.860525164665149944e-02,3.138566177767931897e-02
1.807024226561740887e-01,2.387630489751183527e-01,6.053768246517713392e-01,4.723203924717422897e-02,3.557549461556128723e-01
1.940284049392907439e-01,3.345896078327682543e-01,9.376783516364747273e-01,1.967294429759869345e-02,1.397925936160160365e-02
1.742696224626416601e-01,8.396154136979476768e-01,5.673371108643706640e-01,4.842068549599877481e-02,3.770338577622172060e-01
9.728685490665830993e-02,5.302049982565991693e-01,6.532130765944124118e-01,4.062090624546926820e-02,2.473510551306843941e-01
2.065338684271152414e-01,2.006918597730117382e-02,9.290673062047802855e-01,1.545180756513167553e-02,8.961040096994532522e-02
2.527637829001859182e-01,9.707978865435287208e-01,6.674523166428661947e-01,3.337335214659045701e-02,2.927877006088334122e-01
2.008590249039815534e-01,4.915814521901407108e-01,5.681170111406437240e-01,4.739228971562747805e-02,3.776417400622987253e-01
1.358192713887097502e-01,5.105491633073862001e-01,5.515018913746035922e-01,6.043796867945006035e-02,4.160763757100830462e-01
1.190174264302181761e-01,8.614985220678588185e-01,6.928838929999512342e-01,3.065472810393077285e-02,2.197799139788547684e-01
1.740888425331683087e-01,3.267438910852585865e-01,6.685269516654487321e-01,3.832434563358778218e-02,1.805796225631945418e-01
2.149598986732687012e-01,6.802670647460408171e-01,7.064643330364730467e-01,3.260742016328532777e-02,1.631436786232344227e-01
1.656787784810529462e-01,9.544704064915680020e-01,7.306864208606824729e-01,3.194668593239746723e-02,2.081599221381824627e-01
1.503718352825613724e-01,1.336971930076981119e-01,7.387801505705113847e-01,2.620435175631441460e-02,1.687218531398426702e-01
1.802862567070453448e-01,3.704272837680737673e-01,6.599942981602834324e-01,3.369351586798699505e-02,2.621974827987549883e-01
9.350527514740936130e-02,7.363103741087994036e-01,5.967323773358262917e-01,4.795525927571486768e-02,3.364786029075235163e-01
1.846102477504390493e-01,1.331943732596122254e-01,8.319298949100111251e-01,2.256491801379034365e-02,1.115272808192443732e-01
2.180543237506529786e-01,4.826006180724083383e-01,5.877955809633479412e-01,4.483562847496039977e-02,3.812589152239637125e-01
1.811603870185919396e-01,3.470267096719751310e-01,5.809705351010491237e-01,5.321107696012583599e-02,3.632650662106593487e-01
1.954522765934775808e-01,9.175145825568827851e-01,5.296699336234529376e-01,6.937487492135330225e-02,3.832146498657733047e-01
2.155577571237128343e-01,3.299882288636990513e-01,5.593023920436621665e-01,6.366537598541044396e-02,3.413482105979909198e-01
2.247705485727694574e-01,5.144585412220892273e-02,6.528586992255799304e-01,2.800102595131859218e-02,2.576388283573868287e-01
3.672814030003059838e-01,2.832200913137139509e-02,8.076342473567417191e-01,1.890934806180888036e-02,2.044309667776605388e-01
2.041539079529050005e-01,3.512506385376301665e-02,5.845812106254223428e-01,4.129279415993669655e-02,2.586227891896553110e-01
1.982595590946071573e-01,5.282243540828229778e-02,9.304170509157803082e-01,1.733563626792254328e-02,5.844272921838061796e-02
2.385954835918975281e-01,8.298695501709192346e-01,6.667401969567071651e-01,3.123306824678567795e-02,2.694645589518059325e-01
1.161958502794871451e-01,6.423618627286082905e-01,7.289804149778426057e-01,2.841289948387803327e-02,2.216240588768471076e-01
1.813464846452582102e-01,5.084853539057113680e-01,8.811714362436726677e-01,1.995648035273302548e-02,7.031983810925718226e-02
1.077392664844824405e-01,7.061232172047556821e-01,6.167540846786443431e-01,4.107580339615366644e-02,2.940832096295674658e-01
1.805359924577996100e-01,3.535317315096409008e-02,5.553843499018635832e-01,4.262649520613206316e-02,4.789056212672961887e-01
1.524374364231256551e-01,3.434365340431846936e-01,7.634595822509957497e-01,2.800491519411199212e-02,1.437651301105949964e-01
3.314404650336201241e-01,2.278700722795817812e-02,8.890176436747978528e-01,8.683645812599182640e-03,1.028328009237479135e-01
2.106865755717843847e-01,9.770978098747706841e-02,6.842575542059803340e-01,3.038939484403158087e-02,2.095112584140419454e-01
1.849806919712706776e-01,9.483372378699279626e-01,6.152556611398787290e-01,4.535226346282645454e-02,2.967060375985768883e-01
8.790963915748306601e-02,1.156558134182122943e-01,6.005579794411693983e-01,4.338024196642242813e-02,3.106710768220709573e-01
1.488305026654296592e-01,1.782067986260173209e-01,7.240267270276288247e-01,2.900247350151786974e-02,1.653704192194281331e-01
1.839718186654344390e-01,1.001050239848769730e-01,5.791137183759509366e-01,5.437480118796567119e-02,2.688205039642495020e-01
2.140427234512789489e-01,8.717541756188582625e-01,5.830779934552037247e-01,4.994522790736182632e-02,3.755793633529612152e-01
1.372251778237882913e-01,8.739494472469359065e-01,7.740444343706125441e-01,2.654869225279747960e-02,1.387380654350929554e-01
2.638723422825935971e-01,6.397043967726534497e-02,6.977957369731641046e-01,3.016522816676581176e-02,2.149524007966429062e-01
2.060223604110125728e-01,7.158010914206713871e-02,6.207958876624546374e-01,3.832289287364292613e-02,2.968982649567697973e-01
1.628705227620092510e-01,7.173380883842841449e-01,6.931216302113487604e-01,2.685134090371761595e-02,3.026303844353518402e-01
2.367538355243576365e-01,9.872290838324909723e-02,7.529604404923331273e-01,2.967799755235528414e-02,1.928900851268013639e-01
1.900671332659009116e-01,8.469634245751445079e-01,6.640612768356537465e-01,3.656589854151242464e-02,2.666517659550474151e-01
1.853515564423678375e-01,6.399027390816497407e-01,7.362848905241915487e-01,2.296833667161444006e-02,2.589702064555397532e-01
1.839823461380139524e-01,7.863738722700059913e-01,7.539648937616735269e-01,2.853654344843358642e-02,1.315369750194738119e-01
5.768653570390924745e-02,4.164933875995346924e-02,7.307137614728055341e-01,2.812350176088496134e-02,1.788713777702790608e-01
1.681823517215231545e-01,2.281007107754876861e-01,5.883460366177817313e-01,5.236367044982977170e-02,2.938608117363093464e-01
2.113647824436551137e-01,7.022126558907993976e-01,6.245842371997619713e-01,3.422252826881212046e-02,3.131917936640062350e-01
4.266985898788040465e-01,1.966989616602143887e-02,5.874731328465750968e-01,4.562986691125070493e-02,3.725849520281756533e-01
1.363664249719657162e-01,5.473755958542046995e-01,7.432766246883345529e-01,2.709873528333599235e-02,1.582931215008473447e-01
2.314503290610425978e-01,2.812202481563562673e-01,6.735453399758968285e-01,3.474024435473226785e-02,2.438428282632841559e-01
2.587606981857817345e-01,4.699953206938406458e-02,5.862739023825626061e-01,5.114817491356629664e-02,3.573107217536197755e-01
3.948096056740066917e-01,2.106139274804397221e-02,6.511692553593688704e-01,2.236109517569521282e-02,3.556373809088607674e-01
2.292013161600975901e-01,8.893966909063120152e-01,6.283780291727167899e-01,4.077699613859672723e-02,2.673878132594386114e-01
1.286628163990314322e-01,9.967747891346099287e-01,7.647604968537528025e-01,2.537536168172426637e-02,1.896862170165165562e-01
2.041742217015496963e-01,4.442599614240962946e-01,5.569080487358907261e-01,6.298665686789627072e-02,2.995231820437905812e-01
1.455192891936633037e-01,4.245699363298685025e-01,6.984637193899981833e-01,3.495953574454579993e-02,1.741073762826794713e-01
7.709858746164521826e-02,6.189709942013610355e-01,6.530097438927731091e-01,3.768752860227475576e-02,2.905908423002587782e-01
2.317360982951504056e-01,5.802840051707436331e-02,7.955558013421404340e-01,2.516530801613026114e-02,1.289864991086290269e-01
1.825328970168687004e-01,6.177802914979946269e-02,9.733393710841485857e-01,1.845700040768472050e-02,1.695744755534239756e-02
3.751044869173328911e-01,2.770250144997393749e-02,5.487386079567339037e-01,5.426775335228350983e-02,3.463331014537002206e-01
1.015996618409819863e-01,2.468187897056662583e-01,7.209556083310257879e-01,2.853141783241462670e-02,1.916948503154750072e-01
1.597665235784765381e-01,3.090028886535418629e-01,5.806783508053089404e-01,4.518412972923513404e-02,3.747333005665979266e-01
2.095867236647528664e-01,6.150917882711742779e-02,7.639725157494317020e-01,2.490606356002377994e-02,1.463603713481791413e-01
2.062265749762594580e-01,1.102697586480393122e-01,6.123778802821659983e-01,4.788128938455432637e-02,2.753304221302571020e-01
1.835988130359111348e-01,8.695260870328230807e-02,7.112796551990647753e-01,3.113506423439982296e-02,2.531273762275088601e-01
2.038197339132303831e-01,7.726197953157660780e-01,7.967662589835508014e-01,2.548590118120616990e-02,9.326450899909163872e-02
2.404891696373599452e-01,8.083112734430301094e-01,5.741073933232566651e-01,5.184867420799946225e-02,3.237106217582479406e-01
1.718624785790910936e-01,2.451037607979134059e-02,8.121814339550463835e-01,2.414762675820447679e-02,7.643187489257452505e-02
7.041037625472532091e-02,5.380312504825341957e-01,6.889990313822715873e-01,3.107293896665553820e-02,2.252266927027210819e-01
2.673199403518857764e-01,2.394854435300375339e-02,6.366661294864980336e-01,3.754479210473038453e-02,3.305163964830276635e-01
2.084734447677352165e-01,5.961422922764596510e-01,9.371440804249138168e-01,1.599019886471540752e-02,4.235943538646516626e-02
1.179004797785198899e-01,3.555997495885679371e-01,5.289522733848878167e-01,7.969607930082028835e-02,3.479014905020732518e-01
1.273124233740420552e-01,4.574909686516808738e-01,6.470616653762022441e-01,4.389879167199812332e-02,2.554001603036447632e-01
1.192581604101482506e-01,7.270304572782602115e-01,6.502820938085491775e-01,3.206028339589528375e-02,3.329374741113505509e-01
1.323672349754734245e-01,8.467345524586721295e-01,6.046848818275256665e-01,4.441600410274775673e-02,2.832993958770363974e-01
1.719926928367836449e-01,5.612419394449904564e-01,7.983002067912118305e-01,2.674091817414459005e-02,1.644201710495811763e-01
1.399555062757600332e-01,6.363586183645439931e-01,9.604465603976992671e-01,1.453302467791990626e-02,1.570585933316559490e-02
8.611475828691497747e-02,4.838511973591124726e-01,6.527542946407887126e-01,3.760540671682137404e-02,3.057432578503480602e-01
1.016334830420829727e-01,3.935155289854268545e-01,6.591234335923842336e-01,3.265002462089672264e-02,2.926720999551578606e-01
1.325538565550991033e-01,2.744082087115895519e-02,5.162069242079367903e-01,9.255626854643210499e-02,3.928634546580933584e-01
1.700187233362659978e-01,2.100357175625912065e-01,5.923089148990198227e-01,4.672261409176783897e-02,3.448418036813699628e-01
1.774173449773912559e-01,9.345011667218078300e-01,7.562337470741454792e-01,2.118774336205453412e-02,1.897913631837536697e-01
7.509372643164780037e-02,4.841408540429319451e-01,5.511810902687618308e-01,6.015909641243000205e-02,3.566593154212102101e-01
1.742152345588895423e-01,9.266867183699475374e-01,9.407730462102503743e-01,1.823057088617152655e-02,2.846823986223201430e-02
1.459828861544753276e-01,1.956864607283081980e-02,6.881001729422685509e-01,3.622517822817152011e-02,2.021451583968567889e-01
2.051121985372045542e-01,9.758878661104273267e-01,6.889439181626272335e-01,3.099345639982105383e-02,2.530390225639816970e-01
1.294692603445491974e-01,1.090748838827991785e-01,6.924663974008848921e-01,3.105798970460826869e-02,2.921883031374369333e-01
1.564250692441830348e-01,3.899794418574759058e-02,6.111258923081193117e-01,4.037289659588350066e-02,3.038213526295142630e-01
8.062561427293235550e-02,7.520282882034661220e-01,7.226079050290185046e-01,2.814456973503340342e-02,2.009429605755289616e-01
1.690523970753239347e-01,6.898715189346301679e-01,6.634019865507257974e-01,3.484208166854043526e-02,3.041257900885160348e-01
3.646377974000617472e-01,2.709021142394274495e-02,8.027607969954143607e-01,2.266143859082747625e-02,7.230477777412180895e-02
1.413032715018469054e-01,3.379983957197985056e-02,5.397937868132248740e-01,5.655606677512774183e-02,4.637178873403415835e-01
2.675714379854854386e-01,2.361749359190168374e-02,6.231769122521161330e-01,3.472780672020715081e-02,3.918804160686314431e-01
1.463933519065256927e-01,7.743728706935106842e-01,5.967863199961318532e-01,4.224629884242084299e-02,3.653024147953093381e-01
2.072384344732516870e-01,7.954209489780432740e-01,7.519508252612409072e-01,2.542688385679824081e-02,2.293919547436701067e-01
8.317951282841840044e-02,7.788733833236430870e-01,5.370731238531267770e-01,7.259724445889526034e-02,3.611916143922284661e-01
1.685951634390735476e-01,6.549148473167697437e-01,9.449663117118159983e-01,1.964872167088225000e-02,6.242727783585755308e-03
2.109486774584352631e-01,2.091260902168845526e-02,5.641820762579560222e-01,5.397354571666834744e-02,3.694566907689873503e-01
1.202709998494291277e-01,7.607693538551852930e-01,8.045834557279462063e-01,2.623430344450594642e-02,1.362033397316845251e-01
1.954270476711741922e-01,7.458075776728487760e-01,6.411210073980936341e-01,3.737064208208942806e-02,2.604832469762067837e-01
2.134936892386447849e-01,4.964447591923437653e-02,8.276835420152169887e-01,1.452188315162187410e-02,1.114340608141158040e-01
1.367497990977634137e-01,6.255435597933466374e-01,6.477168950083198595e-01,3.888481447554825721e-02,2.575159814376452028e-01
2.219288669256964663e-01,5.856369708167322718e-01,6.435910668547606406e-01,4.109541063327371013e-02,2.822088184369179187e-01
9.978467769439924862e-02,4.557033552511974284e-01,8.310038286287654286e-01,2.097126896111878303e-02,9.590067748101516187e-02
3.019278185096058165e-01,3.274010006219973956e-02,5.090425471403501323e-01,8.640224415619257581e-02,4.555398143734630256e-01
1.659950614444222206e-01,4.775560419118716204e-01,7.463418296464929824e-01,3.183652604208841996e-02,1.332793599565923748e-01
1.067994937437314884e-01,8.535218782452020925e-01,5.947448312872866127e-01,5.335512911520959300e-02,2.868437470018815882e-01
1.452841011485734024e-01,7.874573411199625728e-01,6.527845819718166576e-01,3.332344758192052475e-02,2.827953971504478803e-01
1.820436268475939812e-01,2.881721940633175105e-01,5.483170825965161255e-01,6.158389287759978570e-02,3.472681386394361747e-01
