weight logl k
2.134108104660050224e-04 -6.968323394143480982e+03 5.870469625606605790e-01
2.137468975971982383e-04 -6.968320820545747665e+03 5.870480851051528282e-01
2.140520768247321530e-04 -6.968318393804228435e+03 5.905602947532643254e-01
2.138860654881051646e-04 -6.968318169670310454e+03 5.905601968982110428e-01
2.147498600792560521e-04 -6.968313139229981971e+03 5.870514397932513617e-01
2.157607282390184666e-04 -6.968307443085241175e+03 5.870539316413354580e-01
2.176701887489895771e-04 -6.968297632117733883e+03 5.870582319043117225e-01
2.200110913372169694e-04 -6.968285935179043008e+03 5.870633726885099435e-01
2.199313498804412754e-04 -6.968285297687636557e+03 5.905457857040414815e-01
2.206579241314876138e-04 -6.968280999491549665e+03 5.870655464733622875e-01
2.226708913843815710e-04 -6.968270918281322338e+03 5.905394440821166713e-01
2.255424274310597742e-04 -6.968257104849795724e+03 5.905333301576931593e-01
2.256321443226942008e-04 -6.968255707146120585e+03 5.870767286862791368e-01
2.260550964168615178e-04 -6.968252834380278728e+03 5.905314356362857398e-01
2.285694873491800545e-04 -6.968240772873004971e+03 5.905260734918056365e-01
2.299397876153669914e-04 -6.968233795657621158e+03 5.870864749906289370e-01
2.298852344540704552e-04 -6.968233032935537267e+03 5.905226237572178682e-01
2.300496990274502555e-04 -6.968231317770985697e+03 5.870875806446312906e-01
2.305136625227102839e-04 -6.968228303005196722e+03 5.905205121856693662e-01
2.305150568785288893e-04 -6.968227296956307327e+03 5.870893762826675522e-01
2.312366229770778357e-04 -6.968223171611160069e+03 5.870912205582382581e-01
2.315392991662128057e-04 -6.968220863521358297e+03 5.905171857264042146e-01
2.324195660987679179e-04 -6.968216068926385560e+03 5.905150384631101534e-01
2.333416359658233800e-04 -6.968211109510841197e+03 5.870966244604336470e-01
2.332351722157935587e-04 -6.968210565871937433e+03 5.905125705880803766e-01
2.336204421412990803e-04 -6.968207915383001819e+03 5.905113806884327854e-01
2.339969080335434172e-04 -6.968205305237555876e+03 5.870992309159857037e-01
2.338907187175428897e-04 -6.968204759147049117e+03 5.905099626577303695e-01
2.338961776646068607e-04 -6.968203735807587691e+03 5.905095026395326130e-01
2.342399638588697438e-04 -6.968201267062811894e+03 5.905083923620803033e-01
2.353319182553471401e-04 -6.968195616203566715e+03 5.871035907519052133e-01
2.351433103776328238e-04 -6.968195417979627564e+03 5.871036800646305398e-01
2.350622863079520036e-04 -6.968194762612150043e+03 5.871039753835191055e-01
2.358734084685962370e-04 -6.968190317882978889e+03 5.871059796031777855e-01
2.360019254394415565e-04 -6.968188773175659662e+03 5.905027623077336862e-01
2.360340638102274575e-04 -6.968187637006505611e+03 5.905022493955923713e-01
2.358466281400774462e-04 -6.968187431426295007e+03 5.871072824331773354e-01
2.356796134011631197e-04 -6.968187139826935891e+03 5.871074141049705819e-01
2.360730622609322779e-04 -6.968184471796328580e+03 5.871086193297636591e-01
2.359622454843780933e-04 -6.968183941323827639e+03 5.871088590612579816e-01
2.358407861172835923e-04 -6.968183456197033593e+03 5.871090783297610027e-01
2.359185382992118460e-04 -6.968182126570553919e+03 5.904997595628975748e-01
2.366716886176302144e-04 -6.968177939238640647e+03 5.904978651126522315e-01
2.368764856746148509e-04 -6.968176074291499390e+03 5.871124183222420356e-01
2.373290024053962665e-04 -6.968173165765008889e+03 5.871137361162062085e-01
2.377853839814735037e-04 -6.968170244620418998e+03 5.904943783434506432e-01
2.385112621811467004e-04 -6.968166196609195140e+03 5.904925411204191565e-01
2.401005551181700272e-04 -6.968158555324040208e+03 5.904890675988403448e-01
2.409495593474816487e-04 -6.968154025525022917e+03 5.871224339163662043e-01
2.409106423028557547e-04 -6.968153187053385409e+03 5.904866230380323433e-01
2.407629133881633858e-04 -6.968152800451889561e+03 5.871229921517694406e-01
2.433210975598179549e-04 -6.968141231179084571e+03 5.904811658562911791e-01
2.436331115928799188e-04 -6.968138949686615888e+03 5.871293165409655623e-01
2.465164737369392265e-04 -6.968126184317468869e+03 5.904742724623627259e-01
2.467950012416577211e-04 -6.968124055101756312e+03 5.904732947082008687e-01
2.468899657498848212e-04 -6.968122670384716912e+03 5.904726585266463212e-01
2.468070417729734643e-04 -6.968122006315364160e+03 5.904723533466783580e-01
2.476861764107424050e-04 -6.968117450612145149e+03 5.871391807868167056e-01
2.484342749807784499e-04 -6.968113434815739311e+03 5.904684092003894547e-01
2.501842835838474603e-04 -6.968105415358646496e+03 5.904647105891953629e-01
2.507931765159076534e-04 -6.968101984537779572e+03 5.871463132458618617e-01
2.508680714300291661e-04 -6.968100685950176739e+03 5.871469135093823066e-01
2.513411137432689044e-04 -6.968097802103895447e+03 5.904611916789529458e-01
2.516728959062879980e-04 -6.968095482927074045e+03 5.871493207555184002e-01
2.515384937879546878e-04 -6.968095017104655199e+03 5.871495364450568522e-01
2.514032592824765435e-04 -6.968094554878693089e+03 5.871497504971151526e-01
2.536549934526562610e-04 -6.968084638089086184e+03 5.871543495469393470e-01
2.536861260514173340e-04 -6.968083515360619458e+03 5.871548710358380774e-01
2.537584474172035250e-04 -6.968082230319178052e+03 5.904539708862734937e-01
2.536340705346490083e-04 -6.968081720578220484e+03 5.904537339798217044e-01
2.542000630378619301e-04 -6.968078491532553016e+03 5.904522324619329021e-01
2.550050668052080555e-04 -6.968074329724508971e+03 5.871591438198009438e-01
2.549078805910424310e-04 -6.968073710911987291e+03 5.871594320651394305e-01
2.549088651686832021e-04 -6.968072707049510427e+03 5.904495392293716005e-01
2.557237232930293291e-04 -6.968068515483462761e+03 5.871618541111985889e-01
2.565176843683709984e-04 -6.968064415532154271e+03 5.871637679827280687e-01
2.564921816233522458e-04 -6.968063514956148538e+03 5.871641886738209193e-01
2.565117302229188187e-04 -6.968062438743865641e+03 5.904447474526888229e-01
2.572226478033455099e-04 -6.968058671095584032e+03 5.871664532665760161e-01
2.571384517311013813e-04 -6.968057998476768262e+03 5.871667679756529257e-01
2.574307598285088209e-04 -6.968055862349218842e+03 5.871677678414971568e-01
2.572893592392771697e-04 -6.968055411776324945e+03 5.871679788209770434e-01
2.579397279473025868e-04 -6.968051887194271330e+03 5.904398088691873436e-01
2.585184046290193169e-04 -6.968048646250088495e+03 5.871711500357685853e-01
2.586344409955393928e-04 -6.968047197499320646e+03 5.871718299114045969e-01
2.584372054528091497e-04 -6.968046960393799964e+03 5.871719412082024858e-01
2.583778034059936520e-04 -6.968046190271206797e+03 5.904371362507286891e-01
2.590341158258702712e-04 -6.968042653364933358e+03 5.871739642400414239e-01
2.597558377368819490e-04 -6.968038871035123520e+03 5.904336961148960450e-01
2.598367346149307866e-04 -6.968037559649306786e+03 5.904330789788270195e-01
2.619643401404605034e-04 -6.968028404751130438e+03 5.871806748397881970e-01
2.630305844265045127e-04 -6.968023342823282292e+03 5.904263734890168314e-01
2.630266585590362687e-04 -6.968022357748910508e+03 5.871835311624267195e-01
2.644432108906895167e-04 -6.968015986614675057e+03 5.904228929606760712e-01
2.648465977892610766e-04 -6.968013462357188473e+03 5.871877421021218790e-01
2.665482811972814123e-04 -6.968006057744377358e+03 5.871912557119474130e-01
2.679191885576868602e-04 -6.967999927739486338e+03 5.871941702991628764e-01
2.681562823483217236e-04 -6.967998043185654751e+03 5.904143716107085327e-01
2.679448385451073692e-04 -6.967997832006292811e+03 5.871951679522472434e-01
2.677904175127116416e-04 -6.967997408488929977e+03 5.904140693664692296e-01
2.676649715882712397e-04 -6.967996877046831287e+03 5.904138162486826102e-01
2.677978874292072787e-04 -6.967995380594681592e+03 5.904131032972871340e-01
2.678358013838649885e-04 -6.967994239027952972e+03 5.871968797944915330e-01
2.688397034166458864e-04 -6.967989497835389557e+03 5.904102975187781599e-01
2.688130503874725853e-04 -6.967988596981274895e+03 5.904098674239222078e-01
2.710905167360343139e-04 -6.967979160364086965e+03 5.872040838519790862e-01
2.721445385174218329e-04 -6.967974279822528842e+03 5.904030164454187046e-01
2.722079427136064010e-04 -6.967973046869805330e+03 5.872070139201944761e-01
2.741439332118766653e-04 -6.967964959867136713e+03 5.872108981246939585e-01
2.742968709968053240e-04 -6.967963402148645400e+03 5.872116473879652743e-01
2.753296168695498996e-04 -6.967958644152584384e+03 5.903955008337268273e-01
2.761349858984015284e-04 -6.967954723313795512e+03 5.872158283794635114e-01
2.762897847463487784e-04 -6.967953162879650336e+03 5.903928577257335775e-01
2.764666886172127366e-04 -6.967951522800753082e+03 5.903920660128186837e-01
2.768560590356027072e-04 -6.967949115410638115e+03 5.903909031811332975e-01
2.784244872716196899e-04 -6.967942466257548404e+03 5.903876870304402003e-01
2.793145367733482795e-04 -6.967938274620531956e+03 5.872237828036507290e-01
2.801075142434988376e-04 -6.967934439630384986e+03 5.903837958782890416e-01
2.804649241027973392e-04 -6.967932164469912095e+03 5.903826911795463372e-01
2.820061469078804020e-04 -6.967925684271047430e+03 5.872298985174760899e-01
2.819968482021486698e-04 -6.967924717245006832e+03 5.872303692290842259e-01
2.817769766363652250e-04 -6.967924497244244776e+03 5.872304763367649505e-01
2.825488214883555092e-04 -6.967920761784211209e+03 5.903771429407299598e-01
2.835044613739756605e-04 -6.967916385279480892e+03 5.872344307592552992e-01
2.833629281108916904e-04 -6.967915884631776862e+03 5.903747638636595019e-01
2.841646159050218606e-04 -6.967912059435587253e+03 5.903728954057883005e-01
2.865826075162521093e-04 -6.967902586311309278e+03 5.903682585453139398e-01
2.890824589949505760e-04 -6.967892901166636875e+03 5.872459353585568476e-01
2.888439941280443153e-04 -6.967892726409638271e+03 5.903634177167771391e-01
2.892074377600407659e-04 -6.967890468930944735e+03 5.903623072658453763e-01
2.897978454573095258e-04 -6.967887429544020051e+03 5.903608109435649620e-01
2.905209625289526497e-04 -6.967883937405436882e+03 5.903590899485839927e-01
2.920690425720321609e-04 -6.967877622917810186e+03 5.903559731966271373e-01
2.930225224277159838e-04 -6.967873363664877616e+03 5.903538673414242544e-01
2.929305565960248063e-04 -6.967872677566572747e+03 5.903535278536862219e-01
2.937017394444668651e-04 -6.967869048378585831e+03 5.903517308588791535e-01
2.944681078342063405e-04 -6.967865442434649594e+03 5.903499433036262234e-01
2.944262971831571821e-04 -6.967864584431757066e+03 5.903495176658125621e-01
2.952577178874688131e-04 -6.967860764544380800e+03 5.903476212721812111e-01
2.950971114669885499e-04 -6.967860308645712394e+03 5.872620442207795444e-01
2.949060689914775684e-04 -6.967859956243855777e+03 5.872622193148087089e-01
2.961058694767495082e-04 -6.967854896081766128e+03 5.872647356970793764e-01
2.962380376060579621e-04 -6.967853449827049189e+03 5.903439833400212500e-01
2.969125722007130057e-04 -6.967850175413521356e+03 5.872670869644598390e-01
2.979920819181070251e-04 -6.967845546223886231e+03 5.872693961650812255e-01
2.978951940777500797e-04 -6.967844871412374232e+03 5.872697330746202704e-01
2.992145697723711147e-04 -6.967839452198615618e+03 5.872724413826974077e-01
2.999592664731917440e-04 -6.967835966452279536e+03 5.903352530519746511e-01
2.998361520266653387e-04 -6.967835376973748680e+03 5.872744811760211014e-01
3.009627960491244010e-04 -6.967830626483349988e+03 5.872768624009983007e-01
3.010201091016244238e-04 -6.967829436069129770e+03 5.903319793167818297e-01
3.015596993889835395e-04 -6.967826645134804494e+03 5.872788609491755851e-01
3.016080415366617813e-04 -6.967825484840595891e+03 5.872794438837796172e-01
3.016390426437481008e-04 -6.967824382059801792e+03 5.903294408750143774e-01
3.017823730956216226e-04 -6.967822907000578198e+03 5.872807397948148767e-01
3.021675291569210216e-04 -6.967820631543418131e+03 5.903275543943746761e-01
3.024059851217584757e-04 -6.967818842703115479e+03 5.903266537979611206e-01
3.021044010022948798e-04 -6.967818840482976157e+03 5.872827863251965930e-01
3.043460107908991965e-04 -6.967810447891747572e+03 5.872870187358913974e-01
3.047152411013712343e-04 -6.967808235434528797e+03 5.903213025526060642e-01
3.058450214885764448e-04 -6.967803534631362709e+03 5.903189250037681468e-01
3.063295510426843971e-04 -6.967800951652659933e+03 5.903176170070806306e-01
3.071729793659307801e-04 -6.967797202099682181e+03 5.903157162530843216e-01
3.090636643533277135e-04 -6.967790065850112114e+03 5.872973469396137736e-01
3.115660178332575400e-04 -6.967781001888262836e+03 5.903074762766626904e-01
3.122164326026810339e-04 -6.967777916497740080e+03 5.903059018151916026e-01
3.120789898527670568e-04 -6.967777356810922356e+03 5.873038229726448289e-01
3.139447181487791880e-04 -6.967770396225736476e+03 5.903020573175515873e-01
3.142150275986971579e-04 -6.967768535586485086e+03 5.903011046012529572e-01
3.160770605125055453e-04 -6.967761627093055722e+03 5.902975618765803345e-01
3.166052434516995230e-04 -6.967758957430229202e+03 5.902961906002086589e-01
3.163240614464216159e-04 -6.967758845940277752e+03 5.873133056992931866e-01
3.167267504274190199e-04 -6.967756573723173460e+03 5.902949651391442565e-01
3.165331882352362901e-04 -6.967756185043064761e+03 5.902947652235784881e-01
3.170766503323373098e-04 -6.967753469595490060e+03 5.873160712066385347e-01
3.169662476713232431e-04 -6.967752817845308527e+03 5.902930321991626261e-01
3.181904718661652696e-04 -6.967747962967690910e+03 5.902905299395881933e-01
3.200293844671794419e-04 -6.967741200321255747e+03 5.902870373542048466e-01
3.212350711306881010e-04 -6.967736439975353278e+03 5.873248650865106057e-01
3.211836243194860874e-04 -6.967735600141337272e+03 5.873253001186370392e-01
3.215213812471206926e-04 -6.967733549093170950e+03 5.902830759100425873e-01
3.231044543258098311e-04 -6.967727637480344129e+03 5.873294311330710116e-01
3.243756432914429114e-04 -6.967722710902204199e+03 5.902774461694798580e-01
3.243054295666023879e-04 -6.967721927383701768e+03 5.873324006572501199e-01
3.249734113691806836e-04 -6.967718869771482787e+03 5.902754457779436636e-01
3.247714869856305436e-04 -6.967718491321234069e+03 5.902752485406248528e-01
3.258823930773500693e-04 -6.967714076580446999e+03 5.873364932569542507e-01
3.269178338574398848e-04 -6.967709904272578569e+03 5.873386729175470444e-01
3.273557971839238388e-04 -6.967707565495127710e+03 5.902695428653055298e-01
3.279353235662221117e-04 -6.967704796734602496e+03 5.873413455725623455e-01
3.283417433314442550e-04 -6.967702558172910358e+03 5.873425184992265846e-01
3.288389368616198290e-04 -6.967700045062011668e+03 5.873438364019649693e-01
3.294931368352065613e-04 -6.967697057614596815e+03 5.873454046002984930e-01
3.307606854900734341e-04 -6.967692218029972537e+03 5.902614903830978310e-01
3.314115628772912065e-04 -6.967689252143910380e+03 5.902599291094817735e-01
3.311297821406084581e-04 -6.967689102749704944e+03 5.902598504224860765e-01
3.308187968533896181e-04 -6.967689042355348647e+03 5.873496203939519988e-01
3.344278149415997052e-04 -6.967677192082889633e+03 5.873558757680811260e-01
3.347184875409622081e-04 -6.967675323296447459e+03 5.873568647068295734e-01
3.348157900234162323e-04 -6.967674032639235520e+03 5.873575481012565103e-01
3.356988091285779919e-04 -6.967670398782742268e+03 5.902499650652212049e-01
3.364733189883207859e-04 -6.967667094283135157e+03 5.902482115456101353e-01
3.364320529884504401e-04 -6.967666216933366741e+03 5.902477456254638932e-01
3.364484047537150699e-04 -6.967665168331077439e+03 5.902471885635522941e-01
3.395797030339198805e-04 -6.967654904453916060e+03 5.873677144490183633e-01
3.400249883766070353e-04 -6.967652594029159445e+03 5.873689472781560283e-01
3.401538862396491524e-04 -6.967651215017492177e+03 5.873696836154440604e-01
3.400160268386186267e-04 -6.967650620385034017e+03 5.873700012420964844e-01
3.408925444502460922e-04 -6.967647045830584830e+03 5.873719120966037766e-01
3.410241164323469924e-04 -6.967645659941836129e+03 5.873726536389746178e-01
3.444288169952157593e-04 -6.967634725697200338e+03 5.902309212993182008e-01
3.448511796885687345e-04 -6.967632500178548071e+03 5.902297247916267198e-01
3.450301342252384764e-04 -6.967630981380496451e+03 5.873805313433845265e-01
3.450957640726884899e-04 -6.967629791183757334e+03 5.873811720100117206e-01
3.451424072687547958e-04 -6.967628656032738945e+03 5.873817833150326573e-01
3.453240875778464938e-04 -6.967627129778924427e+03 5.873826056521082029e-01
3.452002404896691826e-04 -6.967626488483417234e+03 5.873829513204754660e-01
3.476401270919522767e-04 -6.967618445312139556e+03 5.873872938751548700e-01
3.476958776033361640e-04 -6.967617284956539152e+03 5.873879214564626805e-01
3.473606904456933027e-04 -6.967617249445471316e+03 5.873879406670987624e-01
3.489424020141482425e-04 -6.967611706267920454e+03 5.902184964112121568e-01
3.488382375909454222e-04 -6.967611004827146644e+03 5.873913229159821725e-01
3.510450921758301443e-04 -6.967603698456341590e+03 5.902141484634713109e-01
3.517904229567085476e-04 -6.967600577530338342e+03 5.902124502784067417e-01
3.526377414638254422e-04 -6.967597171837441238e+03 5.873988442021174095e-01
3.533510192465572140e-04 -6.967594151187637181e+03 5.902089470535029081e-01
3.543773974309997435e-04 -6.967590250699597163e+03 5.874026225130871692e-01
3.541810095936971095e-04 -6.967589805030307616e+03 5.874028661569130616e-01
3.539481181882835753e-04 -6.967589462795691361e+03 5.874030532825798012e-01
3.536320563924205641e-04 -6.967589356155421228e+03 5.902063274090687539e-01
3.535275302186359969e-04 -6.967588651778011808e+03 5.902059421777484660e-01
3.536175485430170253e-04 -6.967587397181529013e+03 5.874041832416364572e-01
3.535016258744862324e-04 -6.967586725054606177e+03 5.874045511138605846e-01
3.535366132171157013e-04 -6.967585626085863623e+03 5.902042861892802250e-01
3.536396707845138108e-04 -6.967584334623690665e+03 5.874058602416024621e-01
3.538949894947812473e-04 -6.967582612910011449e+03 5.874068039035460487e-01
3.555328040163766804e-04 -6.967576995618594083e+03 5.901995518551593767e-01
3.569068296564529012e-04 -6.967572138372930567e+03 5.874125587238135937e-01
3.568618196909551237e-04 -6.967571264492130467e+03 5.874130399185718554e-01
3.571337934979238729e-04 -6.967569502656020632e+03 5.901954284407830986e-01
3.571184325586602959e-04 -6.967568545668667866e+03 5.901949009251313827e-01
3.576715268100910455e-04 -6.967565998096952171e+03 5.874159433426601185e-01
3.585652015143643654e-04 -6.967562502622668944e+03 5.874178737938654526e-01
3.593295947837341206e-04 -6.967559373080674050e+03 5.901898345712915939e-01
3.591482769150328939e-04 -6.967558877808459329e+03 5.901895604870264211e-01
3.589113378781196950e-04 -6.967558537751006952e+03 5.901893722673920983e-01
3.586856966868895739e-04 -6.967558166630970845e+03 5.874202721794781201e-01
3.605963786247615090e-04 -6.967551853871213098e+03 5.874237714300676316e-01
3.607306973623519166e-04 -6.967550481450036386e+03 5.901849056488195355e-01
3.610921509459462039e-04 -6.967548479947758096e+03 5.874256452836522646e-01
3.607483835308860688e-04 -6.967548432422507176e+03 5.901837673080609914e-01
3.610567812452756186e-04 -6.967546577904561673e+03 5.874267027883457448e-01
3.611966159415687340e-04 -6.967545190686727437e+03 5.874274745706822287e-01
3.615218513174576196e-04 -6.967543290653276927e+03 5.901809066433354456e-01
3.614913451418547380e-04 -6.967542375039498438e+03 5.874290423948209661e-01
3.615558619061021574e-04 -6.967541196581539225e+03 5.874296991209273511e-01
3.622580875840557984e-04 -6.967538256232368440e+03 5.901780999294443664e-01
3.632123482017379150e-04 -6.967534625494791726e+03 5.874333667945639270e-01
3.641362757343239213e-04 -6.967531084957836356e+03 5.901740919758583503e-01
3.644327462959416402e-04 -6.967529271114345647e+03 5.874363626283571893e-01
3.659198123443751214e-04 -6.967524198921852076e+03 5.901702323679920426e-01
3.674013973675932586e-04 -6.967519158163124303e+03 5.874420389013080834e-01
3.676572111962423187e-04 -6.967517462126546889e+03 5.874429931822643391e-01
3.676447107025596615e-04 -6.967516496127529535e+03 5.901659020010382450e-01
3.686436917459226829e-04 -6.967512782566775059e+03 5.901638093772371141e-01
3.684690771465982040e-04 -6.967512256346662980e+03 5.901635125869328924e-01
3.684643780313697587e-04 -6.967511269099823039e+03 5.874464834044009764e-01
3.690713107581992882e-04 -6.967508623259837805e+03 5.901614617395681828e-01
3.691752176550799555e-04 -6.967507341763363002e+03 5.874487013996356755e-01
3.702026159809835909e-04 -6.967503562672780390e+03 5.874508391022813525e-01
3.713370292960739344e-04 -6.967499503054303204e+03 5.874531392568295152e-01
3.712774868592825877e-04 -6.967498663413239228e+03 5.901558235241562977e-01
3.710457901556655841e-04 -6.967498287660702772e+03 5.901556103520289032e-01
3.712941258599338976e-04 -6.967496618598705027e+03 5.874547759530478475e-01
3.715093749105524289e-04 -6.967495039040163647e+03 5.901537659383803147e-01
3.716388784119791498e-04 -6.967493690513467300e+03 5.874564394376846632e-01
3.731639323126307206e-04 -6.967488595319384331e+03 5.874593389895339524e-01
3.738460753675060711e-04 -6.967485768989783537e+03 5.901484889218245877e-01
3.736335823541377370e-04 -6.967485337548450843e+03 5.901482428171921368e-01
3.735028658576065906e-04 -6.967484687461771500e+03 5.901478719067715373e-01
3.734048081344944138e-04 -6.967483950031636596e+03 5.901474510380436689e-01
3.740037413823377676e-04 -6.967481347338233718e+03 5.901459645640878549e-01
3.745156590330719448e-04 -6.967478979524038550e+03 5.901446108039081206e-01
3.745372381093316043e-04 -6.967477921907076052e+03 5.874654333189998079e-01
3.748227320352717253e-04 -6.967476159939660647e+03 5.874664420400595999e-01
3.746502789450608154e-04 -6.967475620137935948e+03 5.874667512271103398e-01
3.743368723649257552e-04 -6.967475457019043461e+03 5.874668446722333126e-01
3.747156757960355255e-04 -6.967473445598778198e+03 5.874679974816364725e-01
3.753209024728549692e-04 -6.967470831739332425e+03 5.901399419497348475e-01
3.754764751741565543e-04 -6.967469417319388413e+03 5.901391297929631241e-01
3.789932927422627173e-04 -6.967459094631618427e+03 5.874762515110373284e-01
3.790462546154645790e-04 -6.967457954897818126e+03 5.901325297712827211e-01
3.796991855267827366e-04 -6.967455233817102453e+03 5.874784808464674768e-01
3.795369444088028221e-04 -6.967454661196975394e+03 5.874788118115232827e-01
3.794089196634520787e-04 -6.967453998572150340e+03 5.901302441041301750e-01
3.791076806098017541e-04 -6.967453792856861583e+03 5.874793138555743921e-01
3.791378082546730823e-04 -6.967452713390131066e+03 5.874799382309594531e-01
3.788819705086727955e-04 -6.967452388406173668e+03 5.901293127422082563e-01
3.798038100677402721e-04 -6.967448958309191767e+03 5.901273264980885225e-01
3.796649534685505212e-04 -6.967448323976899701e+03 5.901269588524719056e-01
3.800556858886638642e-04 -6.967446295355497568e+03 5.901257824194866553e-01
3.807609933307885071e-04 -6.967443441275103396e+03 5.874853134927062737e-01
3.804296161783483616e-04 -6.967443311956294565e+03 5.874853886166910844e-01
3.810866630506508867e-04 -6.967440586327958044e+03 5.874869729872982393e-01
3.836452563456394351e-04 -6.967432894825283256e+03 5.901179847445611193e-01
3.835136697253831010e-04 -6.967432237874466409e+03 5.874918377265098135e-01
3.836577384984659689e-04 -6.967430862290148980e+03 5.901167979790712392e-01
3.845654258961505017e-04 -6.967427499206445646e+03 5.901148319660861619e-01
3.842192072599358733e-04 -6.967427399897341274e+03 5.874946651386059315e-01
3.840835176983262264e-04 -6.967426753116348664e+03 5.874950435931176607e-01
3.850071960142184557e-04 -6.967423351114234720e+03 5.874970360284682558e-01
3.859260914118151607e-04 -6.967419967261188503e+03 5.901104181544829519e-01
3.858682565934527971e-04 -6.967419117132249085e+03 5.901099190311377418e-01
3.881269565674985819e-04 -6.967412280645543433e+03 5.875035407375714946e-01
3.880321285387420020e-04 -6.967411524997586639e+03 5.875039859219003402e-01
3.885667670135043794e-04 -6.967409148125787397e+03 5.875053872325700643e-01
3.886924835931340142e-04 -6.967407824638918100e+03 5.875061681641137179e-01
3.890360744727188380e-04 -6.967405941063541832e+03 5.901021586152640497e-01
3.895698220442788220e-04 -6.967403570029344337e+03 5.875086818103326669e-01
3.897059398373006593e-04 -6.967402220684988606e+03 5.900999589759688968e-01
3.934523783382787017e-04 -6.967391653099501127e+03 5.900936905153275625e-01
3.949097030280983387e-04 -6.967386956000455029e+03 5.875185445136624773e-01
3.951061672483602294e-04 -6.967385458632663358e+03 5.875194371245432423e-01
3.951068376279422080e-04 -6.967384456935957132e+03 5.900894044028898167e-01
3.950778724287364843e-04 -6.967383530248433999e+03 5.900888514180847588e-01
3.955699412525474955e-04 -6.967381285525110798e+03 5.875219280750288986e-01
3.970693805208745241e-04 -6.967376502111858827e+03 5.900846497217163700e-01
3.972580220212451217e-04 -6.967375027140195016e+03 5.875256728317473920e-01
3.969413056664141022e-04 -6.967374824714205715e+03 5.900836448670058187e-01
3.967926676672120230e-04 -6.967374199242714894e+03 5.900832699725663266e-01
3.978964936138162847e-04 -6.967370421234129935e+03 5.900810031723384697e-01
3.981846004213054424e-04 -6.967368697421386969e+03 5.900799675482736317e-01
3.986610275318595745e-04 -6.967366501638538466e+03 5.900786471570270697e-01
3.986520772118617864e-04 -6.967365524089743303e+03 5.875313801184519624e-01
3.983822944349208026e-04 -6.967365201056250953e+03 5.875315745736535700e-01
3.991591476687955447e-04 -6.967362252935592551e+03 5.900760883885090013e-01
3.990714593978640168e-04 -6.967361472642204717e+03 5.875338211058664939e-01
3.991235136860049539e-04 -6.967360342212196883e+03 5.900749359808437067e-01
3.988832803924781119e-04 -6.967359944295543755e+03 5.875347431498394446e-01
4.007576599330186173e-04 -6.967354256233993510e+03 5.900712583780132192e-01
4.011744721567585877e-04 -6.967352216713952657e+03 5.875394154487298959e-01
4.017078286474266716e-04 -6.967349888109327367e+03 5.875408267708638332e-01
4.086866022620433609e-04 -6.967331664530611306e+03 5.900575123686021550e-01
4.107338883794048562e-04 -6.967325667608029107e+03 5.900538381116791076e-01
4.108800111918798573e-04 -6.967324311910993856e+03 5.900530059903176250e-01
4.111078344140526837e-04 -6.967322757588373861e+03 5.900520512702935871e-01
4.115378354116126769e-04 -6.967320712178296162e+03 5.900507937922837565e-01
4.127864702122676158e-04 -6.967316682701311947e+03 5.875611261760348425e-01
4.127068305963802917e-04 -6.967315875651675924e+03 5.875616236745213605e-01
4.165162507214591864e-04 -6.967305687661109914e+03 5.875679211778765954e-01
4.161047969381381339e-04 -6.967305675995041383e+03 5.875679284074044606e-01
4.171398121568412011e-04 -6.967302191692737324e+03 5.900393494616571477e-01
4.178855822005829923e-04 -6.967299405471032514e+03 5.900376185838211995e-01
4.193711509089391876e-04 -6.967294856809770863e+03 5.900347875960701982e-01
4.209954088375054255e-04 -6.967289991211045162e+03 5.900317521232472107e-01
4.212415347777119013e-04 -6.967288406753312302e+03 5.875786769904296492e-01
4.218881644068435367e-04 -6.967285872873633707e+03 5.875802620453159930e-01
4.242064012069258062e-04 -6.967279393007209364e+03 5.900251141500942875e-01
4.246486868968800507e-04 -6.967277350931273759e+03 5.875856080214360011e-01
4.242326368444552360e-04 -6.967277331162724295e+03 5.900238185552157955e-01
4.242274467903000721e-04 -6.967276343396780248e+03 5.875862416173901481e-01
4.244492587077383660e-04 -6.967274820672589158e+03 5.900222391849482273e-01
4.240583524638284123e-04 -6.967274742069796048e+03 5.900221897021959983e-01
4.240565414306241509e-04 -6.967273746340521939e+03 5.875878763177165842e-01
4.247774786567715425e-04 -6.967271047687116152e+03 5.875895772975585629e-01
4.247175671751099034e-04 -6.967270188739102196e+03 5.875901191981764971e-01
4.252395123850952348e-04 -6.967267960570556170e+03 5.875915260529475104e-01
4.255361595225153819e-04 -6.967266263213639832e+03 5.900168401535387241e-01
4.254904935019768533e-04 -6.967265370533476016e+03 5.900162755621976007e-01
4.271333445558181266e-04 -6.967260516892482883e+03 5.900132011752298178e-01
4.267611938527477128e-04 -6.967260388547494586e+03 5.875963192321281836e-01
4.276882937558027929e-04 -6.967257218494658446e+03 5.900111074370734121e-01
4.274912520444306861e-04 -6.967256679314180474e+03 5.900107648335154442e-01
4.271506449802413632e-04 -6.967256476389735326e+03 5.875988031380954268e-01
4.269468019844428731e-04 -6.967255953719342870e+03 5.900103036257371425e-01
4.265271212974481641e-04 -6.967255937184003415e+03 5.900102931133709427e-01
4.269194417678584021e-04 -6.967254017804829346e+03 5.876003667634184247e-01
4.267654890978747877e-04 -6.967253378482793778e+03 5.900086653091809463e-01
